point_id,source_file,sensor_1,sensor_2,sensor_3,prediction,distance
42950014005,file:///home/isaac/Documents/BDA/bda-exercises-3-group-1/data/problem_3/gearbox/Run_83.csv,0.015411,-0.013275,0.036621,0,1.5684562121536145
8590249765,file:///home/isaac/Documents/BDA/bda-exercises-3-group-1/data/problem_3/gearbox/Run_64.csv,0.019226,0.0013733,0.064697,0,0.23125501324239828
25770482040,file:///home/isaac/Documents/BDA/bda-exercises-3-group-1/data/problem_3/gearbox/Run_16.csv,0.036011,-0.00015259,0.041504,0,1.2699980053229876
60130293403,file:///home/isaac/Documents/BDA/bda-exercises-3-group-1/data/problem_3/gearbox/Run_58.csv,0.011444,0.0083923,0.057373,0,1.214938998405573
8591668286,file:///home/isaac/Documents/BDA/bda-exercises-3-group-1/data/problem_3/gearbox/Run_21.csv,0.023956,-0.0019836,0.039063,0,0.34529480556052994
51541066265,file:///home/isaac/Documents/BDA/bda-exercises-3-group-1/data/problem_3/gearbox/Run_22.csv,0.013123,-0.0015259,4.917,1,0.780141778830282
42949869217,file:///home/isaac/Documents/BDA/bda-exercises-3-group-1/data/problem_3/gearbox/Run_10.csv,0.02655,-0.013123,0.057373,0,1.511630219390588
25770319846,file:///home/isaac/Documents/BDA/bda-exercises-3-group-1/data/problem_3/gearbox/Run_38.csv,0.024414,0.0013733,4.9182,1,0.2656674029344874
42950675718,file:///home/isaac/Documents/BDA/bda-exercises-3-group-1/data/problem_3/gearbox/Run_36.csv,0.02655,0.004425,4.9121,1,0.591561398889731
17181295223,file:///home/isaac/Documents/BDA/bda-exercises-3-group-1/data/problem_3/gearbox/Run_101.csv,0.021515,-0.0057983,4.9231,1,0.6823701506879888
60129938014,file:///home/isaac/Documents/BDA/bda-exercises-3-group-1/data/problem_3/gearbox/Run_63.csv,0.031433,-0.0061035,4.939,1,1.1322990269914894
42951211221,file:///home/isaac/Documents/BDA/bda-exercises-3-group-1/data/problem_3/gearbox/Run_98.csv,0.024872,-0.0059509,0.063477,0,0.7520947787311316
34360278189,file:///home/isaac/Documents/BDA/bda-exercises-3-group-1/data/problem_3/gearbox/Run_109.csv,0.017853,-0.0013733,0.062256,0,0.40604820646206813
17180589540,file:///home/isaac/Documents/BDA/bda-exercises-3-group-1/data/problem_3/gearbox/Run_107.csv,0.01297,0.0086975,0.058594,0,1.140489766032529
51541426895,file:///home/isaac/Documents/BDA/bda-exercises-3-group-1/data/problem_3/gearbox/Run_102.csv,0.02243,-0.010681,4.9146,1,1.1967029650953276
8589955649,file:///home/isaac/Documents/BDA/bda-exercises-3-group-1/data/problem_3/gearbox/Run_30.csv,0.010071,0.0094604,0.064697,0,1.3802275950788567
1711966,file:///home/isaac/Documents/BDA/bda-exercises-3-group-1/data/problem_3/gearbox/Run_88.csv,0.025787,0.0057983,0.061035,0,0.6436247663709532
8590784465,file:///home/isaac/Documents/BDA/bda-exercises-3-group-1/data/problem_3/gearbox/Run_29.csv,0.036011,-0.0088501,0.046387,0,1.6150932425214666
51540901255,file:///home/isaac/Documents/BDA/bda-exercises-3-group-1/data/problem_3/gearbox/Run_82.csv,0.021973,0.0032043,0.042725,0,0.26222096781060394
8590413753,file:///home/isaac/Documents/BDA/bda-exercises-3-group-1/data/problem_3/gearbox/Run_15.csv,0.034637,-0.0062561,0.0354,0,1.3579986386372593
34361205607,file:///home/isaac/Documents/BDA/bda-exercises-3-group-1/data/problem_3/gearbox/Run_42.csv,0.019684,0.0094604,0.05127,0,0.9342195610007392
8591067575,file:///home/isaac/Documents/BDA/bda-exercises-3-group-1/data/problem_3/gearbox/Run_31.csv,0.014191,-0.0035095,0.040283,0,0.800139203146969
1377417,file:///home/isaac/Documents/BDA/bda-exercises-3-group-1/data/problem_3/gearbox/Run_40.csv,0.019989,-0.004425,0.064697,0,0.5595775125669357
25770536839,file:///home/isaac/Documents/BDA/bda-exercises-3-group-1/data/problem_3/gearbox/Run_16.csv,0.014801,-0.0015259,0.05127,0,0.6560210064019701
42950941558,file:///home/isaac/Documents/BDA/bda-exercises-3-group-1/data/problem_3/gearbox/Run_104.csv,0.05188,-0.010681,4.9207,1,2.9433445777980385
17180021010,file:///home/isaac/Documents/BDA/bda-exercises-3-group-1/data/problem_3/gearbox/Run_87.csv,0.023651,0.010071,4.9121,1,0.9985182840353406
8591005168,file:///home/isaac/Documents/BDA/bda-exercises-3-group-1/data/problem_3/gearbox/Run_31.csv,0.020294,0.00045776,0.041504,0,0.12884444686632843
34360083617,file:///home/isaac/Documents/BDA/bda-exercises-3-group-1/data/problem_3/gearbox/Run_50.csv,0.024719,0.010986,0.045166,0,1.1089911459051232
60129705057,file:///home/isaac/Documents/BDA/bda-exercises-3-group-1/data/problem_3/gearbox/Run_67.csv,0.022278,0.0022888,4.9146,1,0.1782166215535905
34360354938,file:///home/isaac/Documents/BDA/bda-exercises-3-group-1/data/problem_3/gearbox/Run_109.csv,0.019684,-0.0019836,0.041504,0,0.33495610771132345
51539862955,file:///home/isaac/Documents/BDA/bda-exercises-3-group-1/data/problem_3/gearbox/Run_28.csv,0.019684,0.0015259,4.9109,1,0.18354922280151073
42950970218,file:///home/isaac/Documents/BDA/bda-exercises-3-group-1/data/problem_3/gearbox/Run_104.csv,0.024414,0.0042725,4.9341,1,0.4527031312207432
51541408410,file:///home/isaac/Documents/BDA/bda-exercises-3-group-1/data/problem_3/gearbox/Run_102.csv,-0.0047302,-0.023804,0.064697,0,3.4771187447092364
51540110651,file:///home/isaac/Documents/BDA/bda-exercises-3-group-1/data/problem_3/gearbox/Run_99.csv,-0.0053406,-0.0056458,0.047607,0,2.4882882348970545
8590484730,file:///home/isaac/Documents/BDA/bda-exercises-3-group-1/data/problem_3/gearbox/Run_70.csv,0.018921,0.00061035,0.043945,0,0.24787800947300204
17180849191,file:///home/isaac/Documents/BDA/bda-exercises-3-group-1/data/problem_3/gearbox/Run_5.csv,0.025024,-0.0032043,4.9268,1,0.5148136116765306
42950895515,file:///home/isaac/Documents/BDA/bda-exercises-3-group-1/data/problem_3/gearbox/Run_104.csv,0.022583,0.00030518,4.9084,1,0.10352671445397077
25771406297,file:///home/isaac/Documents/BDA/bda-exercises-3-group-1/data/problem_3/gearbox/Run_69.csv,0.021515,0.0099182,0.0354,0,0.9648800681732582
51540754608,file:///home/isaac/Documents/BDA/bda-exercises-3-group-1/data/problem_3/gearbox/Run_2.csv,0.02121,0.0027466,4.9353,1,0.21500234382408498
42951179662,file:///home/isaac/Documents/BDA/bda-exercises-3-group-1/data/problem_3/gearbox/Run_98.csv,0.022888,0.0038147,0.062256,0,0.3413521284961409
34361261217,file:///home/isaac/Documents/BDA/bda-exercises-3-group-1/data/problem_3/gearbox/Run_42.csv,0.029755,0.0071716,4.9207,1,0.9952294206400114
8591273314,file:///home/isaac/Documents/BDA/bda-exercises-3-group-1/data/problem_3/gearbox/Run_41.csv,0.020599,-0.011902,4.9341,1,1.324465884899596
221438,file:///home/isaac/Documents/BDA/bda-exercises-3-group-1/data/problem_3/gearbox/Run_47.csv,0.025482,-0.0032043,0.065918,0,0.5289596791599455
34359765182,file:///home/isaac/Documents/BDA/bda-exercises-3-group-1/data/problem_3/gearbox/Run_91.csv,0.02243,0.0059509,0.064697,0,0.5526315993556773
34361114325,file:///home/isaac/Documents/BDA/bda-exercises-3-group-1/data/problem_3/gearbox/Run_92.csv,0.016785,-0.021667,4.9207,1,2.3823595655925853
17181001551,file:///home/isaac/Documents/BDA/bda-exercises-3-group-1/data/problem_3/gearbox/Run_79.csv,0.030975,0.0065613,0.067139,0,1.0241820888354416
34360764896,file:///home/isaac/Documents/BDA/bda-exercises-3-group-1/data/problem_3/gearbox/Run_9.csv,0.019836,0.0094604,0.064697,0,0.931725994797341
34361074133,file:///home/isaac/Documents/BDA/bda-exercises-3-group-1/data/problem_3/gearbox/Run_92.csv,0.015717,-0.0028992,4.9304,1,0.638537386070614
17181182948,file:///home/isaac/Documents/BDA/bda-exercises-3-group-1/data/problem_3/gearbox/Run_20.csv,0.029907,-0.00061035,0.063477,0,0.7389811580930706
17180801253,file:///home/isaac/Documents/BDA/bda-exercises-3-group-1/data/problem_3/gearbox/Run_77.csv,0.027771,0.0035095,4.9304,1,0.6267116991353788
51541096648,file:///home/isaac/Documents/BDA/bda-exercises-3-group-1/data/problem_3/gearbox/Run_17.csv,0.02533,0.0022888,4.9146,1,0.3758491955435453
276407,file:///home/isaac/Documents/BDA/bda-exercises-3-group-1/data/problem_3/gearbox/Run_62.csv,0.032196,0.0021362,4.9255,1,0.9577619788915074
60130552581,file:///home/isaac/Documents/BDA/bda-exercises-3-group-1/data/problem_3/gearbox/Run_68.csv,0.043793,0.0050354,0.070801,0,2.0081079105217485
51540083272,file:///home/isaac/Documents/BDA/bda-exercises-3-group-1/data/problem_3/gearbox/Run_99.csv,0.011902,-0.0010681,4.8669,1,0.872599702963594
25769939122,file:///home/isaac/Documents/BDA/bda-exercises-3-group-1/data/problem_3/gearbox/Run_93.csv,0.015869,-0.0067139,0.061035,0,0.9347729334700641
25770997898,file:///home/isaac/Documents/BDA/bda-exercises-3-group-1/data/problem_3/gearbox/Run_52.csv,0.005188,0.010071,0.059814,0,1.7625383992705104
34361353879,file:///home/isaac/Documents/BDA/bda-exercises-3-group-1/data/problem_3/gearbox/Run_13.csv,0.01709,-0.00091553,0.041504,0,0.44394467567239654
51539967168,file:///home/isaac/Documents/BDA/bda-exercises-3-group-1/data/problem_3/gearbox/Run_33.csv,0.022583,0.0073242,0.062256,0,0.6971346895121276
25771262908,file:///home/isaac/Documents/BDA/bda-exercises-3-group-1/data/problem_3/gearbox/Run_94.csv,0.021057,-0.00076294,0.039063,0,0.16529547183769736
34360131748,file:///home/isaac/Documents/BDA/bda-exercises-3-group-1/data/problem_3/gearbox/Run_50.csv,0.017548,-0.0032043,0.039063,0,0.5520699887023388
1555920,file:///home/isaac/Documents/BDA/bda-exercises-3-group-1/data/problem_3/gearbox/Run_55.csv,0.023499,0.009613,0.053711,0,0.9460004039793047
60130894759,file:///home/isaac/Documents/BDA/bda-exercises-3-group-1/data/problem_3/gearbox/Run_37.csv,0.024109,0.0041199,0.057373,0,0.4153580390369509
25770749811,file:///home/isaac/Documents/BDA/bda-exercises-3-group-1/data/problem_3/gearbox/Run_43.csv,0.024414,-0.0054932,4.939,1,0.6992310424103532
34361447187,file:///home/isaac/Documents/BDA/bda-exercises-3-group-1/data/problem_3/gearbox/Run_13.csv,0.031433,0.004425,0.05249,0,0.9449169079306126
60130682719,file:///home/isaac/Documents/BDA/bda-exercises-3-group-1/data/problem_3/gearbox/Run_6.csv,0.022278,-0.00045776,4.9109,1,0.13995605389543445
51541431031,file:///home/isaac/Documents/BDA/bda-exercises-3-group-1/data/problem_3/gearbox/Run_102.csv,0.014801,-0.023651,4.9182,1,2.621510820120643
354249,file:///home/isaac/Documents/BDA/bda-exercises-3-group-1/data/problem_3/gearbox/Run_62.csv,0.020294,-0.0024414,4.9194,1,0.347993714246445
34360681431,file:///home/isaac/Documents/BDA/bda-exercises-3-group-1/data/problem_3/gearbox/Run_9.csv,0.0054932,-0.0062561,4.9097,1,1.5968790305004734
17181619006,file:///home/isaac/Documents/BDA/bda-exercises-3-group-1/data/problem_3/gearbox/Run_26.csv,0.0062561,-0.0016785,0.054932,0,1.3925679083319917
34360132645,file:///home/isaac/Documents/BDA/bda-exercises-3-group-1/data/problem_3/gearbox/Run_50.csv,0.019836,0.0047302,0.041504,0,0.4528353578520373
17180533703,file:///home/isaac/Documents/BDA/bda-exercises-3-group-1/data/problem_3/gearbox/Run_4.csv,0.017242,-0.0086975,4.9292,1,1.0564948663258777
479455,file:///home/isaac/Documents/BDA/bda-exercises-3-group-1/data/problem_3/gearbox/Run_46.csv,0.027161,-0.00015259,0.064697,0,0.49098779769436707
17181336882,file:///home/isaac/Documents/BDA/bda-exercises-3-group-1/data/problem_3/gearbox/Run_8.csv,0.016327,0.00045776,4.9316,1,0.4609542057305244
51539855899,file:///home/isaac/Documents/BDA/bda-exercises-3-group-1/data/problem_3/gearbox/Run_28.csv,0.0032043,-0.0079346,0.041504,0,1.8738688688216758
17180277150,file:///home/isaac/Documents/BDA/bda-exercises-3-group-1/data/problem_3/gearbox/Run_39.csv,0.026093,0.0035095,4.9207,1,0.5000892609133598
25770848863,file:///home/isaac/Documents/BDA/bda-exercises-3-group-1/data/problem_3/gearbox/Run_43.csv,0.02182,0.0024414,4.9304,1,0.18315821480363298
401598,file:///home/isaac/Documents/BDA/bda-exercises-3-group-1/data/problem_3/gearbox/Run_46.csv,0.02243,0.0022888,4.9084,1,0.18371837540019242
51540107635,file:///home/isaac/Documents/BDA/bda-exercises-3-group-1/data/problem_3/gearbox/Run_99.csv,0.034637,-0.014954,0.037842,0,2.001408963044651
25771199956,file:///home/isaac/Documents/BDA/bda-exercises-3-group-1/data/problem_3/gearbox/Run_94.csv,0.0097656,0.016022,4.9268,1,1.9125305389735083
17180873009,file:///home/isaac/Documents/BDA/bda-exercises-3-group-1/data/problem_3/gearbox/Run_5.csv,0.027618,-0.007782,0.058594,0,1.032318860059908
8590069137,file:///home/isaac/Documents/BDA/bda-exercises-3-group-1/data/problem_3/gearbox/Run_106.csv,0.02243,0.0010681,0.030518,0,0.07419138871816436
42951468773,file:///home/isaac/Documents/BDA/bda-exercises-3-group-1/data/problem_3/gearbox/Run_49.csv,0.026245,0.0039673,0.041504,0,0.5267843835275963
51539627727,file:///home/isaac/Documents/BDA/bda-exercises-3-group-1/data/problem_3/gearbox/Run_45.csv,0.018158,-0.0030518,0.056152,0,0.5048586899865721
17180410560,file:///home/isaac/Documents/BDA/bda-exercises-3-group-1/data/problem_3/gearbox/Run_4.csv,0.019226,0.0010681,4.928,1,0.20669549766399045
42951206000,file:///home/isaac/Documents/BDA/bda-exercises-3-group-1/data/problem_3/gearbox/Run_98.csv,0.019379,0.0068665,0.043945,0,0.6773450387065219
17181303321,file:///home/isaac/Documents/BDA/bda-exercises-3-group-1/data/problem_3/gearbox/Run_101.csv,0.034027,0.0028992,0.042725,0,1.1147778013879863
34361324326,file:///home/isaac/Documents/BDA/bda-exercises-3-group-1/data/problem_3/gearbox/Run_42.csv,0.031891,-0.0012207,0.061035,0,0.9241355836154473
42951219461,file:///home/isaac/Documents/BDA/bda-exercises-3-group-1/data/problem_3/gearbox/Run_98.csv,0.023804,-0.018616,0.039063,0,2.03367859093932
34360180127,file:///home/isaac/Documents/BDA/bda-exercises-3-group-1/data/problem_3/gearbox/Run_74.csv,0.025024,0.0059509,0.064697,0,0.6223727893236204
1575048,file:///home/isaac/Documents/BDA/bda-exercises-3-group-1/data/problem_3/gearbox/Run_55.csv,0.025024,0.0019836,0.062256,0,0.32206582469956485
17180842735,file:///home/isaac/Documents/BDA/bda-exercises-3-group-1/data/problem_3/gearbox/Run_5.csv,0.016174,0.0041199,4.9133,1,0.5930711880802501
51541380218,file:///home/isaac/Documents/BDA/bda-exercises-3-group-1/data/problem_3/gearbox/Run_102.csv,0.037079,-0.012207,4.9353,1,1.9323736490234271
25770861425,file:///home/isaac/Documents/BDA/bda-exercises-3-group-1/data/problem_3/gearbox/Run_43.csv,0.028076,0.0010681,0.05127,0,0.5648614708919075
42950491098,file:///home/isaac/Documents/BDA/bda-exercises-3-group-1/data/problem_3/gearbox/Run_51.csv,0.021973,-0.00076294,4.9231,1,0.15994502811529468
25770163135,file:///home/isaac/Documents/BDA/bda-exercises-3-group-1/data/problem_3/gearbox/Run_75.csv,0.023193,0.0036621,4.906,1,0.3427020518693302
25771422259,file:///home/isaac/Documents/BDA/bda-exercises-3-group-1/data/problem_3/gearbox/Run_69.csv,0.019379,-0.0010681,4.939,1,0.26638443748159124
70078,file:///home/isaac/Documents/BDA/bda-exercises-3-group-1/data/problem_3/gearbox/Run_25.csv,0.015869,-0.007782,4.9304,1,1.021380590856248
60129742997,file:///home/isaac/Documents/BDA/bda-exercises-3-group-1/data/problem_3/gearbox/Run_67.csv,0.014496,0.010223,0.041504,0,1.18427967763948
51539624317,file:///home/isaac/Documents/BDA/bda-exercises-3-group-1/data/problem_3/gearbox/Run_45.csv,0.018311,0.0073242,0.061035,0,0.7557004467164585
25770392481,file:///home/isaac/Documents/BDA/bda-exercises-3-group-1/data/problem_3/gearbox/Run_23.csv,0.010986,-0.005188,0.05249,0,1.1340508753443996
42950962036,file:///home/isaac/Documents/BDA/bda-exercises-3-group-1/data/problem_3/gearbox/Run_104.csv,0.014954,0.00045776,4.9133,1,0.5823764292700572
60130945471,file:///home/isaac/Documents/BDA/bda-exercises-3-group-1/data/problem_3/gearbox/Run_37.csv,0.029449,0.0032043,4.9341,1,0.7496179909908536
51540699680,file:///home/isaac/Documents/BDA/bda-exercises-3-group-1/data/problem_3/gearbox/Run_2.csv,0.022583,0.0064087,4.928,1,0.6041790289009127
51540802153,file:///home/isaac/Documents/BDA/bda-exercises-3-group-1/data/problem_3/gearbox/Run_2.csv,0.018768,-0.014496,0.059814,0,1.6147824403126207
60129962948,file:///home/isaac/Documents/BDA/bda-exercises-3-group-1/data/problem_3/gearbox/Run_66.csv,0.012207,0.015564,4.9109,1,1.7613192994627267
51539817129,file:///home/isaac/Documents/BDA/bda-exercises-3-group-1/data/problem_3/gearbox/Run_28.csv,0.016022,-0.0035095,4.9329,1,0.6581759065256775
34360233901,file:///home/isaac/Documents/BDA/bda-exercises-3-group-1/data/problem_3/gearbox/Run_74.csv,0.023041,0.0012207,4.9231,1,0.14501328294156826
42951092259,file:///home/isaac/Documents/BDA/bda-exercises-3-group-1/data/problem_3/gearbox/Run_80.csv,0.019379,-0.0056458,4.9292,1,0.6928758942102003
51540354539,file:///home/isaac/Documents/BDA/bda-exercises-3-group-1/data/problem_3/gearbox/Run_90.csv,0.031433,0.0033569,4.9292,1,0.9211202047441851
60130138784,file:///home/isaac/Documents/BDA/bda-exercises-3-group-1/data/problem_3/gearbox/Run_86.csv,0.018921,0.010071,4.9182,1,1.0071626118928858
51541015726,file:///home/isaac/Documents/BDA/bda-exercises-3-group-1/data/problem_3/gearbox/Run_22.csv,0.013275,0.00076294,0.045166,0,0.7479375111009212
8590724099,file:///home/isaac/Documents/BDA/bda-exercises-3-group-1/data/problem_3/gearbox/Run_48.csv,0.021667,0.0016785,0.054932,0,0.10138980476465542
51540419797,file:///home/isaac/Documents/BDA/bda-exercises-3-group-1/data/problem_3/gearbox/Run_85.csv,0.035248,-0.00015259,4.9158,1,1.2198982145340702
34360844512,file:///home/isaac/Documents/BDA/bda-exercises-3-group-1/data/problem_3/gearbox/Run_35.csv,0.025787,-0.025177,4.9158,1,2.7391503343839947
533233,file:///home/isaac/Documents/BDA/bda-exercises-3-group-1/data/problem_3/gearbox/Run_46.csv,0.028839,-0.0053406,4.9353,1,0.9073281750563544
51540234183,file:///home/isaac/Documents/BDA/bda-exercises-3-group-1/data/problem_3/gearbox/Run_19.csv,0.033722,0.00045776,4.9268,1,1.0816463542926515
42950977391,file:///home/isaac/Documents/BDA/bda-exercises-3-group-1/data/problem_3/gearbox/Run_104.csv,0.033569,0.0091553,0.037842,0,1.3733488020891023
25769889811,file:///home/isaac/Documents/BDA/bda-exercises-3-group-1/data/problem_3/gearbox/Run_14.csv,0.02594,0.00045776,0.03418,0,0.3753917896589418
17180390583,file:///home/isaac/Documents/BDA/bda-exercises-3-group-1/data/problem_3/gearbox/Run_39.csv,0.034332,0.025024,4.928,1,2.788885292813972
25770716006,file:///home/isaac/Documents/BDA/bda-exercises-3-group-1/data/problem_3/gearbox/Run_89.csv,0.025024,-0.029297,0.042725,0,3.1580638526047533
17180190362,file:///home/isaac/Documents/BDA/bda-exercises-3-group-1/data/problem_3/gearbox/Run_18.csv,0.019989,-0.0042725,0.041504,0,0.5442369471172418
25771183106,file:///home/isaac/Documents/BDA/bda-exercises-3-group-1/data/problem_3/gearbox/Run_94.csv,0.02121,-0.0024414,4.9329,1,0.3318611681123761
419048,file:///home/isaac/Documents/BDA/bda-exercises-3-group-1/data/problem_3/gearbox/Run_46.csv,0.023041,0.0015259,0.061035,0,0.1451995369783455
25770869868,file:///home/isaac/Documents/BDA/bda-exercises-3-group-1/data/problem_3/gearbox/Run_43.csv,0.019531,-0.0057983,4.9231,1,0.704748214801587
17180076851,file:///home/isaac/Documents/BDA/bda-exercises-3-group-1/data/problem_3/gearbox/Run_87.csv,0.016479,0.007782,4.917,1,0.8648858731455091
42950609353,file:///home/isaac/Documents/BDA/bda-exercises-3-group-1/data/problem_3/gearbox/Run_36.csv,0.027313,-0.0041199,4.9158,1,0.7211756620135156
17180575354,file:///home/isaac/Documents/BDA/bda-exercises-3-group-1/data/problem_3/gearbox/Run_107.csv,0.024109,-0.0045776,0.042725,0,0.5934569676829622
8591711234,file:///home/isaac/Documents/BDA/bda-exercises-3-group-1/data/problem_3/gearbox/Run_21.csv,0.024261,-0.0054932,4.9365,1,0.6943558744605878
51540182463,file:///home/isaac/Documents/BDA/bda-exercises-3-group-1/data/problem_3/gearbox/Run_19.csv,0.023956,-0.0032043,4.9109,1,0.46386073542081807
34359986879,file:///home/isaac/Documents/BDA/bda-exercises-3-group-1/data/problem_3/gearbox/Run_97.csv,0.019379,-0.00076294,0.05127,0,0.25833959231662973
8590013163,file:///home/isaac/Documents/BDA/bda-exercises-3-group-1/data/problem_3/gearbox/Run_30.csv,0.017242,-0.0080872,0.03418,0,1.0036190948242387
34360817444,file:///home/isaac/Documents/BDA/bda-exercises-3-group-1/data/problem_3/gearbox/Run_35.csv,0.018158,0.0050354,0.05127,0,0.5519214785943362
42950639417,file:///home/isaac/Documents/BDA/bda-exercises-3-group-1/data/problem_3/gearbox/Run_36.csv,0.0177,0.0015259,0.054932,0,0.3658881392440817
25769961407,file:///home/isaac/Documents/BDA/bda-exercises-3-group-1/data/problem_3/gearbox/Run_93.csv,0.017242,0.0033569,4.9182,1,0.4694355528978415
8591042144,file:///home/isaac/Documents/BDA/bda-exercises-3-group-1/data/problem_3/gearbox/Run_31.csv,0.022125,0.002594,4.9304,1,0.20435927750771257
42951516709,file:///home/isaac/Documents/BDA/bda-exercises-3-group-1/data/problem_3/gearbox/Run_49.csv,0.022736,0.00030518,0.067139,0,0.10010182888254017
51540612974,file:///home/isaac/Documents/BDA/bda-exercises-3-group-1/data/problem_3/gearbox/Run_61.csv,0.02533,-0.0045776,0.046387,0,0.6401415770265819
34361536653,file:///home/isaac/Documents/BDA/bda-exercises-3-group-1/data/problem_3/gearbox/Run_95.csv,0.0091553,-0.012817,0.043945,0,1.8022922676420703
25770342916,file:///home/isaac/Documents/BDA/bda-exercises-3-group-1/data/problem_3/gearbox/Run_23.csv,0.01358,0.0038147,0.0354,0,0.7908528982996963
42950532524,file:///home/isaac/Documents/BDA/bda-exercises-3-group-1/data/problem_3/gearbox/Run_51.csv,0.027771,-0.0074768,4.9304,1,1.0215218076930856
34360054426,file:///home/isaac/Documents/BDA/bda-exercises-3-group-1/data/problem_3/gearbox/Run_50.csv,0.02121,-0.0019836,0.054932,0,0.285956201029047
51540696281,file:///home/isaac/Documents/BDA/bda-exercises-3-group-1/data/problem_3/gearbox/Run_2.csv,0.013885,0.0083923,4.9341,1,1.0512292737238882
8591178826,file:///home/isaac/Documents/BDA/bda-exercises-3-group-1/data/problem_3/gearbox/Run_59.csv,0.024567,0.0036621,4.9097,1,0.41033868686939273
34360767315,file:///home/isaac/Documents/BDA/bda-exercises-3-group-1/data/problem_3/gearbox/Run_9.csv,0.010376,0.0047302,4.9084,1,1.0733692612875885
42951260688,file:///home/isaac/Documents/BDA/bda-exercises-3-group-1/data/problem_3/gearbox/Run_98.csv,0.016022,-0.0032043,4.9329,1,0.6371142140264648
34360881422,file:///home/isaac/Documents/BDA/bda-exercises-3-group-1/data/problem_3/gearbox/Run_35.csv,0.022736,0.0010681,4.9353,1,0.11446872067574235
42950963255,file:///home/isaac/Documents/BDA/bda-exercises-3-group-1/data/problem_3/gearbox/Run_104.csv,0.023041,-0.0030518,4.9133,1,0.4169692301221266
60130175234,file:///home/isaac/Documents/BDA/bda-exercises-3-group-1/data/problem_3/gearbox/Run_86.csv,0.029297,-0.014496,4.917,1,1.7363626346738288
8590480916,file:///home/isaac/Documents/BDA/bda-exercises-3-group-1/data/problem_3/gearbox/Run_70.csv,0.020294,0.0053406,0.059814,0,0.501116676136683
25771556300,file:///home/isaac/Documents/BDA/bda-exercises-3-group-1/data/problem_3/gearbox/Run_27.csv,0.022125,-0.0015259,0.059814,0,0.23727122592247135
42950664728,file:///home/isaac/Documents/BDA/bda-exercises-3-group-1/data/problem_3/gearbox/Run_36.csv,-0.0022888,0.0057983,4.9146,1,2.175895830251317
17180278151,file:///home/isaac/Documents/BDA/bda-exercises-3-group-1/data/problem_3/gearbox/Run_39.csv,0.027618,0.0016785,0.045166,0,0.5327742222066375
34361011531,file:///home/isaac/Documents/BDA/bda-exercises-3-group-1/data/problem_3/gearbox/Run_3.csv,0.043182,0.011139,0.063477,0,2.193648245587677
34361560416,file:///home/isaac/Documents/BDA/bda-exercises-3-group-1/data/problem_3/gearbox/Run_95.csv,0.0090027,-0.0018311,4.9243,1,1.1407264085887376
34361277175,file:///home/isaac/Documents/BDA/bda-exercises-3-group-1/data/problem_3/gearbox/Run_42.csv,0.033264,0.012054,0.036621,0,1.5683629187794146
51539997277,file:///home/isaac/Documents/BDA/bda-exercises-3-group-1/data/problem_3/gearbox/Run_33.csv,0.024261,0.0082397,0.043945,0,0.8204363868144153
387210,file:///home/isaac/Documents/BDA/bda-exercises-3-group-1/data/problem_3/gearbox/Run_62.csv,0.019379,-0.0016785,0.058594,0,0.3249490485724601
258681,file:///home/isaac/Documents/BDA/bda-exercises-3-group-1/data/problem_3/gearbox/Run_47.csv,0.029449,-0.00015259,4.9011,1,0.7085099924260343
1337785,file:///home/isaac/Documents/BDA/bda-exercises-3-group-1/data/problem_3/gearbox/Run_40.csv,0.025177,-0.0059509,0.056152,0,0.7625508758299284
60130184761,file:///home/isaac/Documents/BDA/bda-exercises-3-group-1/data/problem_3/gearbox/Run_86.csv,0.02655,0.014496,0.040283,0,1.5065674735483814
79638,file:///home/isaac/Documents/BDA/bda-exercises-3-group-1/data/problem_3/gearbox/Run_25.csv,0.0030518,0.0042725,0.036621,0,1.6953780471531306
42951072296,file:///home/isaac/Documents/BDA/bda-exercises-3-group-1/data/problem_3/gearbox/Run_80.csv,0.025024,0.0054932,0.062256,0,0.5805029472701783
8591477191,file:///home/isaac/Documents/BDA/bda-exercises-3-group-1/data/problem_3/gearbox/Run_34.csv,0.020905,-0.0012207,4.9341,1,0.21009289931221203
97707,file:///home/isaac/Documents/BDA/bda-exercises-3-group-1/data/problem_3/gearbox/Run_25.csv,0.039825,-0.00015259,0.041504,0,1.6072782264689407
60130441334,file:///home/isaac/Documents/BDA/bda-exercises-3-group-1/data/problem_3/gearbox/Run_1.csv,0.021362,-0.0091553,4.9402,1,1.0342738904278896
60130789499,file:///home/isaac/Documents/BDA/bda-exercises-3-group-1/data/problem_3/gearbox/Run_57.csv,0.01709,0.019226,0.037842,0,1.9828217702504187
25771507864,file:///home/isaac/Documents/BDA/bda-exercises-3-group-1/data/problem_3/gearbox/Run_69.csv,0.019684,0.0015259,0.042725,0,0.19925423989700825
17180571855,file:///home/isaac/Documents/BDA/bda-exercises-3-group-1/data/problem_3/gearbox/Run_107.csv,0.023651,-0.0010681,4.9109,1,0.2655919153312737
25770210533,file:///home/isaac/Documents/BDA/bda-exercises-3-group-1/data/problem_3/gearbox/Run_38.csv,0.018768,0.0048828,4.9084,1,0.5002760467511707
17180099972,file:///home/isaac/Documents/BDA/bda-exercises-3-group-1/data/problem_3/gearbox/Run_87.csv,0.027313,-0.0022888,0.05249,0,0.587267604444844
